id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
535931403264788763,Condo in Málaga · ★4.84 · 1 bedroom · 2 beds · 1 bath,439637921,Juan Carlos,,Centro,36.71114,-4.42809,Entire home/apt,82,3,73,2023-12-17,3.50,3,0,40,VFT/MA/49501
542892580931054302,Rental unit in Málaga · ★4.33 · 2 bedrooms · 4 beds · 2 baths,399961266,Gestitur,,Centro,36.725586,-4.413447,Entire home/apt,195,2,6,2022-11-20,0.31,16,91,0,VFT/MA/35525
543470956835110376,Condo in Málaga · ★4.81 · 2 bedrooms · 4 beds · 1 bath,441204392,José,,Carretera de Cadiz,36.678539,-4.447053,Entire home/apt,96,3,53,2023-12-11,2.32,1,314,24,VFT/MA/49053
543550892651878218,Rental unit in Málaga · ★4.27 · 4 bedrooms · 5 beds · 2 baths,153519271,Homingbook,,Este,36.72307,-4.37466,Entire home/apt,150,1,11,2023-09-12,0.50,17,123,7,VFT/MA/43849
543672272691457406,Rental unit in Málaga · ★4.40 · 1 bedroom · 2 beds · 1 bath,101418638,Margarita,,Centro,36.72645,-4.41911,Entire home/apt,79,1,15,2023-09-18,0.64,39,268,1,VFT/MA/15638
543953139400768163,Rental unit in Málaga · ★4.78 · 4 bedrooms · 8 beds · 2 baths,8544512,Malaga Center Flat,,Centro,36.7238581,-4.4173471,Entire home/apt,241,1,9,2023-12-11,1.20,68,314,9,VFT/MA/63238
544595487971960993,Rental unit in Málaga · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,441420671,Rafael,,Centro,36.71902,-4.42428,Entire home/apt,120,3,9,2023-09-25,0.53,2,346,5,VFT/MA/47952
544814142134375982,Rental unit in Málaga · ★3.72 · 1 bedroom · 4 beds · 2 shared baths,422332697,Stay In,,Centro,36.72315,-4.42047,Private room,54,1,24,2023-10-12,1.06,34,0,5,Exempt
544879135951601592,Rental unit in Málaga · ★3.67 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,251,1,3,2023-05-26,0.15,73,311,1,CTC-2021420858
544879148237956154,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,244,1,0,,,73,293,0,CTC-2021420858
544879158076848889,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,251,1,1,2022-06-12,0.05,73,321,0,CTC-2021420858
544910230366994504,Rental unit in Málaga · ★4.38 · 1 bedroom · 2 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.7258126,-4.4144733,Entire home/apt,70,1,13,2023-11-27,0.98,68,344,11,VFT/MA/57886
546158908769748045,Serviced apartment in Málaga · ★4.80 · 1 bedroom · 1 bed · 1 bath,278821830,Remy,,Centro,36.721882,-4.425033,Entire home/apt,100,1,67,2023-12-23,2.98,110,0,38,VFT/MA/37865
546195248392318444,Townhouse in Málaga · ★4.50 · 4 bedrooms · 5 beds · 2 baths,256088965,Ana & Lucas,,Centro,36.72983,-4.41836,Entire home/apt,253,4,6,2023-10-28,0.78,5,335,6,VFT/MA/49381
547010549235552722,Rental unit in Málaga · ★4.68 · 2 bedrooms · 2 beds · 2 baths,27788167,Gabriel,,Centro,36.72203,-4.42003,Entire home/apt,,3,62,2023-12-19,2.71,3,0,33,VFT/MA/07241
548037675854523543,Rental unit in Málaga · ★4.55 · 2 bedrooms · 3 beds · 1 bath,437864658,Sanders,,Centro,36.72867,-4.41449,Entire home/apt,153,1,38,2023-12-01,1.67,2,0,19,VFT/MA/47845
548443003332597498,Rental unit in Málaga · ★4.38 · 1 bedroom · 1 bed · 1 bath,46055741,Ricardo,,Centro,36.72446,-4.41908,Entire home/apt,109,3,28,2023-12-15,1.23,23,0,14,VFT/MA/00741
548657370784285416,Rental unit in Málaga · ★4.62 · 7 bedrooms · 8 beds · 3 shared baths,31789062,Christian,,Centro,36.72133,-4.41774,Private room,30,4,13,2023-09-01,0.68,10,177,7,Exempt
548953014162264338,Condo in Málaga · ★4.58 · 1 bedroom · 1 bed · 1 bath,437361815,Arbe Sun,,Centro,36.72065,-4.42365,Entire home/apt,125,1,12,2023-12-07,0.58,3,258,10,A/MA/01305
548968270406309772,Rental unit in Málaga · ★4.31 · 1 bedroom · 2 beds · 1 bath,237836192,Eva,,Centro,36.72216,-4.41749,Entire home/apt,167,2,13,2023-03-07,0.59,14,351,2,CTC-2019150222
549046353549758597,Rental unit in Málaga · ★4.27 · 3 bedrooms · 3 beds · 2 baths,5890675,La Recepción,,Carretera de Cadiz,36.700024,-4.436527,Entire home/apt,153,1,11,2023-11-26,0.48,64,293,6,VFT/MA/08390
549249549117191038,Condo in Málaga · ★4.50 · 1 bedroom · 3 beds · 1 bath,136554031,SkySea,,Centro,36.72257,-4.42047,Entire home/apt,90,1,8,2023-11-24,0.42,9,329,7,A/MA/01300
549330082627536669,Rental unit in Málaga · ★4.60 · 1 bedroom · 2 beds · 1 bath,382146507,Lovely,,Centro,36.72557830810547,-4.413647174835205,Entire home/apt,83,2,5,2023-02-11,0.23,52,343,2,VFT/MA/48267
549681647940607827,Rental unit in Málaga · ★4.39 · 1 bedroom · 4 beds · 2 shared baths,329266025,Welcome,,Centro,36.72706,-4.41965,Private room,57,1,31,2022-11-27,1.45,59,71,0,Exempt
549965972558804757,Condo in Málaga · ★4.55 · 1 bedroom · 3 beds · 1 bath,136554031,SkySea,,Centro,36.7221,-4.41825,Entire home/apt,129,2,29,2023-12-21,1.42,9,340,25,A/MA/01300
549970886536626714,Condo in Málaga · ★4.52 · 2 bedrooms · 5 beds · 1 bath,136554031,SkySea,,Centro,36.72209,-4.42016,Entire home/apt,124,1,52,2023-12-12,2.56,9,309,37,A/MA/01300
551499520128285701,Rental unit in Málaga · ★4.98 · 2 bedrooms · 3 beds · 1 bath,111439910,Tania,,Centro,36.72619,-4.42083,Entire home/apt,133,2,50,2023-12-30,2.66,1,222,33,VFT/MA/50569
551942747953724626,Villa in Málaga · 3 bedrooms · 6 beds · 4.5 baths,442917261,Gabriel,,Este,36.72886,-4.35321,Entire home/apt,1305,5,1,2023-12-17,1,1,311,1,VFT/MA/03254
552143406842242083,Condo in Málaga · ★4.70 · 2 bedrooms · 5 beds · 2 baths,136554031,SkySea,,Centro,36.72402,-4.41906,Entire home/apt,121,1,66,2023-12-22,3.17,9,0,42,A/MA/01300
552149064423819303,Condo in Málaga · ★4.64 · 1 bedroom · 4 beds · 2 baths,136554031,SkySea,,Centro,36.72266,-4.42042,Entire home/apt,136,1,44,2023-11-30,2.14,9,344,29,A/MA/01300
552181247336676607,Rental unit in Málaga · ★3.57 · 1 bedroom · 1 bed · 1 shared bath,78650682,Alberto,,Centro,36.71858,-4.4287,Private room,50,2,7,2023-09-03,0.31,7,76,2,VTF/MA20716
552216382895087303,Rental unit in Málaga · ★4.98 · 3 bedrooms · 4 beds · 2 baths,282734106,Maria Victoria,,Carretera de Cadiz,36.70845,-4.43282,Entire home/apt,285,4,44,2023-11-23,1.98,1,103,21,VFT/MA/48402
552538656084909799,Rental unit in Málaga · ★4.87 · 3 bedrooms · 3 beds · 2 baths,2103056,David,,Centro,36.72116,-4.41774,Entire home/apt,164,1,98,2023-12-28,4.30,31,304,55,VFT/MA/01488
552539089224934856,Rental unit in Málaga · ★4.89 · 3 bedrooms · 3 beds · 2 baths,2103056,David,,Centro,36.71931,-4.41764,Entire home/apt,166,1,108,2023-12-27,4.68,31,0,59,VFT/MA/03174
552564253940125888,Rental unit in Málaga · ★4.23 · 1 bedroom · 2 beds · 1 bath,417642887,PineappleHomes,,Centro,36.71761,-4.42064,Entire home/apt,109,1,12,2023-11-25,0.63,9,0,9,VFT/MA/45731
552570186078653237,Rental unit in Málaga · ★3.86 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72565,-4.42848,Entire home/apt,280,1,7,2022-08-12,0.33,66,178,0,VFT/MA/00000
552570330837974780,Rental unit in Málaga · ★4.35 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72506,-4.42949,Entire home/apt,99,1,20,2023-07-16,0.94,66,234,1,VFT/MA/00000
552570574098590431,Rental unit in Málaga · ★4.0 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72454,-4.42862,Entire home/apt,285,1,16,2023-09-16,0.71,66,248,1,VFT/MA/00000
552570839033043189,Rental unit in Málaga · ★4.33 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72549,-4.42852,Entire home/apt,285,1,15,2023-09-01,0.66,66,171,2,VFT/MA/00000
552592280508712729,Rental unit in Málaga · ★4.70 · 1 bedroom · 2 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.724661,-4.4199318,Entire home/apt,99,1,66,2023-11-29,2.89,68,346,20,A/MA/01789
552602389781969521,Rental unit in Málaga · ★4.79 · 2 bedrooms · 3 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72355,-4.42045,Entire home/apt,137,1,34,2023-11-11,1.53,68,295,10,A/MA/01789
552603796037421395,Rental unit in Málaga · ★3.71 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72399,-4.4298,Entire home/apt,274,1,7,2022-09-16,0.31,66,143,0,VFT/MA/00000
552604338287764070,Rental unit in Málaga · ★4.32 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72448,-4.42955,Entire home/apt,293,1,22,2022-09-15,0.98,66,262,0,VFT/MA/00000
552604663741035093,Rental unit in Málaga · ★4.20 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.7236,-4.42776,Entire home/apt,284,1,20,2023-08-29,0.88,66,234,2,VFT/MA/00000
552669793475398465,Rental unit in Málaga · ★4.50 · 1 bedroom · 2 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72579,-4.41918,Entire home/apt,106,1,10,2023-02-18,0.47,68,328,1,A/MA/01789
552671616283819947,Rental unit in Málaga · ★4.50 · Studio · 2 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72532,-4.41927,Entire home/apt,92,1,8,2023-10-26,0.35,68,324,3,A/MA/01789
552675636516111463,Rental unit in Málaga · ★4.40 · 1 bedroom · 2 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72493,-4.42031,Entire home/apt,90,1,5,2023-09-08,0.25,68,321,3,A/MA/01789
552839619485973744,Rental unit in Málaga · ★5.0 · Studio · 1 bed · 1 bath,25157899,Carlos,,Bailen-Miraflores,36.72259,-4.44623,Entire home/apt,65,28,11,2023-12-05,0.60,1,147,7,VFT/MA/18403
553466099122969185,Rental unit in Málaga · ★4.94 · 2 bedrooms · 2 beds · 1 bath,443241759,Elena,,Centro,36.71885,-4.42094,Entire home/apt,90,3,125,2023-12-20,5.74,1,76,73,VFT/MA/22448
553589622975873450,Rental unit in Málaga · ★4.0 · 1 bedroom · 2 beds · 1 bath,115528688,Javier,,Centro,36.7116,-4.42814,Entire home/apt,64,1,6,2023-11-11,0.40,88,288,5,VFT/MA/03269
553667779887284380,Serviced apartment in Málaga · ★4.45 · 1 bedroom · 2 beds · 1 bath,384047707,Álvaro,,Centro,36.72184,-4.419314,Entire home/apt,189,1,38,2023-09-13,1.73,4,360,16,CTC-2020209950
554073990916465194,Rental unit in Málaga · 1 bedroom · 2 beds · 1 bath,152016953,Del Parque Flats,,Centro,36.72136,-4.42436,Entire home/apt,139,1,1,2022-03-22,0.05,60,336,0,VFT/MA/49081
554081845030396051,Vacation home in Málaga · ★4.50 · 2 bedrooms · 4 beds · 2 baths,94173177,Living4Malaga,,Carretera de Cadiz,36.69545,-4.43983,Entire home/apt,393,1,24,2023-12-11,1.12,78,361,16,VFT/MA/43152
554104673506339775,Rental unit in Málaga · ★4.43 · 1 bedroom · 1 bath,336022366,Anna María,,Centro,36.721958,-4.42171,Entire home/apt,116,2,7,2023-12-10,0.31,1,362,3,VFT/MA/47680
554258103657633589,casa particular in Málaga · ★4.98 · 1 bedroom · 2 beds · 2 baths,95968022,Juan Ignacio,,Este,36.721359,-4.351495,Entire home/apt,59,4,41,2023-12-19,1.95,1,52,27,VFT/MA/45604
554322047420150468,Rental unit in Málaga · ★4.48 · 2 bedrooms · 4 beds · 1 bath,8544512,Malaga Center Flat,,Centro,36.72049,-4.42336,Entire home/apt,102,1,44,2023-12-24,2.00,68,338,33,VFT/MA/16164
554702515546915376,Rental unit in Málaga · ★4.0 · 2 bedrooms · 2 beds · 1.5 baths,413838677,Beatriz Amparo,,Centro,36.7290983,-4.4204,Entire home/apt,107,1,10,2023-09-27,0.71,1,20,3,vtf/ma/47465
554811461113113680,Condo in Málaga · ★4.67 · 1 bedroom · 2 beds · 2 shared baths,433266407,OndaLuz,,Centro,36.72034,-4.42732,Private room,56,1,140,2023-12-15,6.22,23,0,79,VFT-MA-48176
554819078983625119,Condo in Málaga · ★4.66 · 1 bedroom · 2 beds · 2 baths,433266407,OndaLuz,,Centro,36.72156,-4.42807,Private room,56,1,125,2023-12-13,5.49,23,46,57,VTF-MA-48176
554824719001801865,Condo in Málaga · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,433266407,OndaLuz,,Centro,36.72065,-4.42784,Private room,56,1,122,2023-12-06,5.39,23,37,62,VT-MA-48176
556189288242179793,Rental unit in Málaga · ★4.71 · 3 bedrooms · 3 beds · 2 baths,443788294,Antonio,,Centro,36.72555,-4.41456,Entire home/apt,168,2,17,2023-10-29,0.80,1,127,7,VFT/MA/29227
556860677392348183,Condo in Málaga · ★4.88 · 1 bedroom · 2 beds · 1 bath,443947157,Susana,,Centro,36.71607,-4.42493,Entire home/apt,99,2,8,2023-04-16,0.36,1,188,3,VFT/MA/39704
556889633464000424,Rental unit in Málaga · ★4.72 · 2 bedrooms · 4 beds · 1 bath,2103056,David,,Centro,36.72744,-4.42361,Entire home/apt,73,1,46,2023-12-02,2.03,31,0,23,VFT/MA/48567
557130012151208372,Condo in Málaga · ★4.99 · 1 bedroom · 2 beds · 1 bath,444002011,Adrian,,Centro,36.72002,-4.42295,Entire home/apt,150,2,112,2023-12-15,5.05,1,87,65,VFT/MA/46822
557707432063453627,Rental unit in Málaga · ★4.64 · 1 bedroom · 2 beds · 1 bath,197972732,Teatro Suites,,Centro,36.727612,-4.422061,Entire home/apt,83,2,14,2023-11-20,0.64,12,56,3,VFT/MA/29361
557738555569489079,Townhouse in Málaga · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,299244779,Lucja,,Churriana,36.65327,-4.49829,Entire home/apt,176,7,5,2023-07-28,0.29,1,121,1,VTF/MA/49596
557891819263918248,Rental unit in Málaga · ★4.37 · 2 bedrooms · 3 beds · 1 bath,435062791,María,,Centro,36.72079,-4.41798,Entire home/apt,122,1,28,2023-12-16,1.22,2,0,6,VFT/MA/47958
558360257133510030,Rental unit in Málaga · ★4.45 · 2 bedrooms · 2 beds · 1 bath,397053855,Sharing,,Palma-Palmilla,36.72768,-4.4265,Entire home/apt,95,1,31,2023-10-25,1.39,25,303,14,VFT/MA/47386
558362148370940398,Rental unit in Málaga · ★4.19 · 1 bedroom · 2 beds · 1 bath,317065206,María,,Centro,36.71391728403748,-4.428883953550562,Entire home/apt,131,1,16,2023-12-19,0.71,84,365,12,VFT/MA/14429
558589187126241369,Rental unit in Málaga · ★4.33 · 1 bedroom · 3 beds · 1 bath,444318723,Album,,Centro,36.71986,-4.4235,Entire home/apt,100,1,6,2022-10-07,0.27,2,283,0,VFT/MA/46248
558589198383691517,Rental unit in Málaga · ★4.78 · 1 bedroom · 3 beds · 1 bath,444318723,Album,,Centro,36.71959,-4.42323,Entire home/apt,100,1,9,2023-09-30,0.40,2,293,2,VFT/MA/46246
558629755311057859,Rental unit in Málaga · ★4.95 · 3 bedrooms · 3 beds · 2 baths,73085537,Belén,,Este,36.72215,-4.37723,Entire home/apt,130,2,20,2023-11-26,0.89,1,234,7,CTC-2017050425
558658459734932033,Rental unit in Málaga · ★4.93 · 5 bedrooms · 7 beds · 2.5 baths,405991532,Álvaro,,Cruz De Humilladero,36.71926,-4.43319,Entire home/apt,214,4,58,2023-12-18,2.91,2,306,33,VFT/MA/48859
558680765789378338,Rental unit in Málaga · ★4.68 · 1 bedroom · 2 beds · 1 bath,229539174,Carmen,,Centro,36.71808,-4.424,Entire home/apt,115,2,74,2023-12-10,3.55,5,99,52,VFT/MA/01662
558692237104489227,Rental unit in Málaga · ★4.57 · 1 bedroom · 1 bed · 1 bath,194282715,Desire,,Ciudad Jardin,36.74122,-4.42007,Entire home/apt,41,2,7,2023-10-19,0.31,5,42,4,VFT/MA/48886
559192516833150670,Rental unit in Málaga · ★4.73 · 2 bedrooms · 3 beds · 1.5 baths,3298879,Málaga De Vacaciones,,Este,36.7186,-4.34685,Entire home/apt,132,1,15,2023-07-02,0.66,33,362,3,CTC2018149138
559259582401538908,Rental unit in Málaga · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,444459186,Viviana,,Cruz De Humilladero,36.720478,-4.453487,Private room,25,5,47,2023-10-08,2.07,3,50,22,Exempt
559362666029452449,Rental unit in Málaga · 3 bedrooms · 6 beds · 1 bath,432386952,"Loic, Estelle And Co",,Centro,36.713692,-4.424669,Entire home/apt,1000,1,0,,,1,364,0,Ctc-2019143460
559543031148110622,casa particular in Málaga · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,333095948,Sofi,,Centro,36.72448,-4.42327,Private room,44,2,81,2023-12-22,3.58,1,166,39,CTC2022032662
559791127165460237,Rental unit in Málaga · ★4.80 · Studio · 2 beds · 0 baths,79418042,INMálaga,,Centro,36.72355,-4.41881,Entire home/apt,290,1,15,2023-08-20,0.68,38,146,4,A/MA/01447
560756583768147594,Rental unit in Málaga · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,33150778,Jose Carlos,,Teatinos-Universidad,36.709084,-4.464712,Private room,24,26,13,2023-08-28,0.57,2,31,5,Exempt
561517862952757481,Serviced apartment in Málaga · ★4.60 · 2 bedrooms · 4 beds · 2.5 baths,70192046,Alain,,Centro,36.72585,-4.41877,Entire home/apt,233,3,10,2022-08-14,0.44,1,296,0,CTC-201970091229
561725040822191833,Rental unit in Málaga · ★4.91 · 3 bedrooms · 5 beds · 1 bath,444961356,Fernando,,Carretera de Cadiz,36.69994,-4.43734,Entire home/apt,121,3,11,2023-11-02,0.50,1,285,3,VFT/MA/43507
561956179319914694,Rental unit in Málaga · ★4.75 · 1 bedroom · 1 bed · 1 bath,197972732,Teatro Suites,,Centro,36.733143,-4.414983,Entire home/apt,82,2,8,2023-02-25,0.40,12,50,2,VTF/MA/40688
562062699827067224,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,237,1,2,2023-08-04,0.11,73,302,1,A/MA/01774
562062713118364675,Rental unit in Málaga · ★4.87 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,248,1,15,2023-05-07,0.87,73,304,3,A/MA/01774
562062722551862922,Rental unit in Málaga · ★3.67 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,225,1,3,2023-04-08,0.15,73,307,1,A/MA/01774
562062732662496928,Rental unit in Málaga · ★5.0 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,216,1,7,2023-11-28,0.38,73,289,4,A/MA/01774
562078611566070899,Rental unit in Málaga · ★4.84 · 1 bedroom · 2 beds · 1 bath,197972732,Teatro Suites,,Centro,36.72851,-4.42316,Entire home/apt,76,2,19,2023-11-28,0.88,12,60,8,VFT/MA/29357
562116243551819739,Rental unit in Málaga · ★4.67 · 1 bedroom · 1 bed · 1 bath,197972732,Teatro Suites,,Centro,36.733143,-4.414983,Entire home/apt,82,2,3,2022-08-08,0.14,12,45,0,VTF/MA/37977
562119252870340820,Rental unit in Málaga · ★4.67 · 1 bedroom · 3 beds · 1 bath,30522072,Juan M,,Cruz De Humilladero,36.71178,-4.43637,Entire home/apt,65,1,5,2023-04-29,0.22,18,0,2,CTC-2022032495
562216627869294307,Rental unit in Málaga · ★5.0 · 2 bedrooms · 2 beds · 1 bath,19614259,Cristian,,Centro,36.73069,-4.415307,Entire home/apt,117,4,48,2023-11-27,2.16,2,255,26,VTF/MA/46419
562294806133794092,Rental unit in Málaga · ★4.23 · 2 bedrooms · 3 beds · 1 bath,289065704,Fernando,,Carretera de Cadiz,36.70086,-4.4403,Entire home/apt,102,1,22,2023-09-20,0.98,1,269,9,VFT/MA/47018
562379866429671645,Rental unit in Málaga · ★4.79 · 2 bedrooms · 4 beds · 2 baths,407597998,David & Nani,,Centro,36.7228,-4.41907,Entire home/apt,300,3,53,2023-12-01,2.36,5,342,19,VFT/MA/49504
562414550082298803,Vacation home in Málaga · ★4.80 · 1 bedroom · 2 beds · 1 bath,343441193,Jorge,,Centro,36.7257,-4.41505,Entire home/apt,126,1,5,2023-08-13,0.24,3,29,4,CTC-2020045755
562787026196755026,Rental unit in Málaga · ★4.80 · 1 bedroom · 2 beds · 1 bath,197972732,Teatro Suites,,Centro,36.733143,-4.414983,Entire home/apt,82,2,5,2023-04-08,0.23,12,50,2,VTF/MA/34760
562829389563188707,Rental unit in Málaga · ★4.76 · 1 bedroom · 1 bed · 1 bath,89705945,Antonio.,,Centro,36.72236,-4.40064,Entire home/apt,121,2,46,2023-12-30,2.08,50,87,28,VFT/MA/49409
562920764951978610,Rental unit in Málaga · ★4.87 · 3 bedrooms · 5 beds · 2 baths,407597998,David & Nani,,Centro,36.72429,-4.41905,Entire home/apt,215,3,55,2023-11-04,2.45,5,287,20,VFT/MA/49515
563431397385870578,Loft in Málaga · ★4.38 · Studio · 2 beds · 1 bath,399961266,Gestitur,,Cruz De Humilladero,36.71936,-4.44128,Entire home/apt,105,2,8,2023-02-05,0.36,16,359,1,VFT/MA/49581
563472847511108692,Rental unit in Málaga · 1 bedroom · 1 bed · 1 shared bath,439649627,Celina,,Centro,36.73233,-4.42052,Private room,30,365,0,,,1,365,0,
563480999165558421,Rental unit in Málaga · ★4.79 · 1 bedroom · 2 beds · 1 bath,3298879,Málaga De Vacaciones,,Centro,36.71226,-4.42706,Entire home/apt,137,1,34,2023-11-14,1.54,33,352,12,CTC-2022017956
563630132654258516,Rental unit in Málaga · 4 bedrooms · 4 beds · 1.5 baths,198000685,Royal Apartamentos,,Cruz De Humilladero,36.71543,-4.44964,Entire home/apt,173,7,0,,,3,279,0,VTF/MA/10878
563767685224744372,Rental unit in Málaga · ★4.36 · 4 bedrooms · 10 beds · 2 baths,329266025,Welcome,,Centro,36.72349,-4.41985,Entire home/apt,273,1,11,2023-11-27,0.64,59,337,7,Exempt
563778133160713841,Rental unit in Málaga · ★4.0 · 4 bedrooms · 10 beds · 2 baths,422332697,Stay In,,Centro,36.72545,-4.41935,Entire home/apt,273,1,4,2023-09-18,0.20,34,343,1,Exempt
563802682841173347,Rental unit in Málaga · ★4.52 · 1 bedroom · 4 beds · 2 shared baths,329266025,Welcome,,Centro,36.72491,-4.41943,Private room,52,1,69,2023-12-03,3.14,59,343,33,Exempt
563807677482654035,Rental unit in Málaga · ★4.0 · 1 bedroom · 4 beds · 2 shared baths,422332697,Stay In,,Centro,36.72483,-4.41798,Private room,51,1,8,2023-11-30,0.39,34,0,4,Exempt
563810580443561671,Rental unit in Málaga · ★4.33 · 1 bedroom · 2 beds · 2 shared baths,422332697,Stay In,,Centro,36.72376,-4.41939,Private room,54,1,43,2023-12-04,1.90,34,346,14,Exempt
564173261299045997,Rental unit in Málaga · ★4.12 · Studio · 1 bed · 1 bath,225446428,Wabitrip Com,,Este,36.72465,-4.3789,Entire home/apt,57,1,26,2023-12-12,1.16,20,320,12,VFT/MA/43961
564188497652844409,Rental unit in Málaga · ★4.59 · 2 bedrooms · 2 beds · 1 bath,417642887,PineappleHomes,,Centro,36.719543,-4.42491,Entire home/apt,115,3,41,2023-12-11,1.85,9,330,32,VFT/MA/48556
564221324460649177,Rental unit in Málaga · ★4.88 · 2 bedrooms · 2 beds · 1 bath,445485092,Daniel,,Centro,36.72474,-4.42244,Entire home/apt,119,3,50,2023-12-21,2.40,1,54,30,VFT/MA/46351
564284845124502787,Rental unit in Málaga · ★4.59 · 2 bedrooms · 3 beds · 1 bath,445496954,Alejandro,,Bailen-Miraflores,36.72381,-4.43467,Entire home/apt,86,4,27,2023-07-18,1.23,1,252,5,VFT/MA/49402
564382283008320582,Rental unit in Málaga · ★4.14 · 2 bedrooms · 3 beds · 2 baths,17499500,Homeabout,,Centro,36.72662,-4.41709,Entire home/apt,99,1,22,2023-11-09,0.99,66,278,6,VFT/MA/31457
565005834273896655,Rental unit in Málaga · ★4.93 · 1 bedroom · 1 bed · 1 bath,445506026,Luís Javier,,Centro,36.72598,-4.415,Entire home/apt,112,3,44,2023-11-29,2.01,1,90,29,CTC-2019047794
565118894358970765,Condo in Málaga · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,160607023,Alfonso Miguel,,Centro,36.72453,-4.42471,Entire home/apt,124,1,17,2023-11-20,0.75,3,295,3,VFT/MA/48587
565143110536852472,Rental unit in Málaga · ★4.77 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,226,1,26,2023-08-22,1.24,73,309,12,A/MA/01774
565143120397246595,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,243,1,2,2022-07-31,0.10,73,320,0,A/MA/01774
565143131645042083,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,265,1,2,2022-08-11,0.10,73,263,0,A/MA/01774
565143142357914557,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,275,1,2,2022-12-08,0.11,73,309,0,A/MA/01774
567090798416334268,Rental unit in Málaga · ★4.86 · 2 bedrooms · 3 beds · 1 bath,348271599,Miguel Angel,,Centro,36.72009,-4.41123,Entire home/apt,150,3,21,2023-12-27,1.23,1,59,16,VFT/MA/50752
567197654674517487,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,238,1,1,2022-05-31,0.05,73,300,0,A/MA/01774
567197665567741309,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,234,1,2,2022-07-30,0.10,73,296,0,A/MA/01774
567197678880468536,Rental unit in Málaga · ★4.83 · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,234,1,6,2022-08-02,0.30,73,293,0,A/MA/01774
567197690052524425,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,2477923,Caleta Homes,,Centro,36.717407,-4.422022,Entire home/apt,228,1,0,,,73,291,0,A/MA/01774
567231463123509879,Rental unit in Málaga · 8 bedrooms · 15 beds · 2 baths,329266025,Welcome,,Centro,36.7242,-4.41884,Entire home/apt,497,1,0,,,59,361,0,Exempt
567283393582781134,Rental unit in Málaga · ★4.0 · 1 bedroom · 2 beds · 1 bath,17499500,Homeabout,,Centro,36.72719,-4.41763,Entire home/apt,64,1,3,2023-09-06,0.14,66,267,1,VFT/MA/31457
